Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_38_333,VPWR,li1,156.4000,108.8000,1.799999
FILLER_38_321,VPWR,li1,153.1800,108.8000,1.799999
FILLER_38_309,VPWR,li1,147.6600,108.8000,1.799999
FILLER_38_305,VPWR,li1,143.7500,108.8000,1.799999
FILLER_38_293,VPWR,li1,139.3800,108.8000,1.799999
FILLER_38_281,VPWR,li1,134.7800,108.8000,1.799999
FILLER_38_277,VPWR,li1,130.8700,108.8000,1.799999
FILLER_38_265,VPWR,li1,127.4200,108.8000,1.799999
FILLER_38_253,VPWR,li1,121.9000,108.8000,1.799999
FILLER_38_248,VPWR,li1,117.7600,108.8000,1.799999
FILLER_38_236,VPWR,li1,114.0800,108.8000,1.799999
FILLER_38_225,VPWR,li1,107.1800,108.8000,1.799999
FILLER_38_223,VPWR,li1,105.5700,108.8000,1.799998
FILLER_38_211,VPWR,li1,100.2800,108.8000,1.799998
FILLER_38_192,VPWR,li1,92.0000,108.8000,1.799997
FILLER_38_166,VPWR,li1,79.5800,108.8000,1.799997
FILLER_38_160,VPWR,li1,77.0500,108.8000,1.799997
FILLER_38_154,VPWR,li1,74.2900,108.8000,1.799997
FILLER_38_148,VPWR,li1,71.5300,108.8000,1.799998
FILLER_38_144,VPWR,li1,69.2300,108.8000,1.799998
FILLER_38_136,VPWR,li1,66.2400,108.8000,1.799998
FILLER_38_130,VPWR,li1,63.2500,108.8000,1.799999
FILLER_38_124,VPWR,li1,60.4900,108.8000,1.799999
FILLER_38_118,VPWR,li1,57.7300,108.8000,1.799999
FILLER_38_113,VPWR,li1,55.2000,108.8000,1.799999
FILLER_38_106,VPWR,li1,52.2100,108.8000,1.799999
FILLER_38_100,VPWR,li1,49.4500,108.8000,1.799999
FILLER_38_94,VPWR,li1,46.6900,108.8000,1.799999
FILLER_38_88,VPWR,li1,43.9300,108.8000,1.799999
FILLER_38_82,VPWR,li1,40.9400,108.8000,1.799999
FILLER_38_76,VPWR,li1,38.4100,108.8000,1.799999
FILLER_38_70,VPWR,li1,35.6500,108.8000,1.800000
FILLER_38_64,VPWR,li1,32.8900,108.8000,1.800000
FILLER_38_57,VPWR,li1,29.9000,108.8000,1.800000
FILLER_38_53,VPWR,li1,27.8300,108.8000,1.800000
FILLER_38_41,VPWR,li1,24.3800,108.8000,1.800000
FILLER_38_29,VPWR,li1,18.8600,108.8000,1.800000
FILLER_38_27,VPWR,li1,15.4100,108.8000,1.800000
FILLER_38_15,VPWR,li1,12.4200,108.8000,1.800000
FILLER_38_3,VPWR,li1,6.9000,108.8000,1.800000
FILLER_37_329,VPWR,li1,155.4800,103.3600,1.799989
FILLER_37_317,VPWR,li1,151.3400,103.3600,1.799989
FILLER_37_305,VPWR,li1,145.8200,103.3600,1.799989
FILLER_37_293,VPWR,li1,140.3000,103.3600,1.799989
FILLER_37_281,VPWR,li1,134.7800,103.3600,1.799989
FILLER_37_279,VPWR,li1,131.3300,103.3600,1.799985
FILLER_37_271,VPWR,li1,129.2600,103.3600,1.799982
FILLER_37_216,VPWR,li1,103.9600,103.3600,1.799968
FILLER_37_211,VPWR,li1,100.2800,103.3600,1.799974
FILLER_37_187,VPWR,li1,89.0100,103.3600,1.799978
FILLER_37_169,VPWR,li1,83.2600,103.3600,1.799981
FILLER_37_167,VPWR,li1,79.8100,103.3600,1.799983
FILLER_37_159,VPWR,li1,77.7400,103.3600,1.799985
FILLER_37_149,VPWR,li1,71.9900,103.3600,1.799988
FILLER_37_137,VPWR,li1,68.5400,103.3600,1.799990
FILLER_37_125,VPWR,li1,63.0200,103.3600,1.799992
FILLER_37_113,VPWR,li1,57.5000,103.3600,1.799995
FILLER_37_111,VPWR,li1,54.0500,103.3600,1.799996
FILLER_37_105,VPWR,li1,52.4400,103.3600,1.799996
FILLER_37_93,VPWR,li1,48.3000,103.3600,1.799996
FILLER_37_81,VPWR,li1,42.7800,103.3600,1.799997
FILLER_37_69,VPWR,li1,37.2600,103.3600,1.799997
FILLER_37_57,VPWR,li1,31.7400,103.3600,1.799998
FILLER_37_55,VPWR,li1,28.2900,103.3600,1.799998
FILLER_37_51,VPWR,li1,27.1400,103.3600,1.799998
FILLER_37_39,VPWR,li1,23.4600,103.3600,1.799999
FILLER_37_27,VPWR,li1,17.9400,103.3600,1.799999
FILLER_37_15,VPWR,li1,12.4200,103.3600,1.799999
FILLER_37_3,VPWR,li1,6.9000,103.3600,1.799999
FILLER_36_333,VPWR,li1,156.4000,103.3600,1.799989
FILLER_36_321,VPWR,li1,153.1800,103.3600,1.799989
FILLER_36_309,VPWR,li1,147.6600,103.3600,1.799989
FILLER_36_307,VPWR,li1,144.2100,103.3600,1.799989
FILLER_36_301,VPWR,li1,142.6000,103.3600,1.799989
FILLER_36_289,VPWR,li1,138.4600,103.3600,1.799989
FILLER_36_277,VPWR,li1,132.9400,103.3600,1.799985
FILLER_36_265,VPWR,li1,127.4200,103.3600,1.799980
FILLER_36_253,VPWR,li1,121.9000,103.3600,1.799974
FILLER_36_240,VPWR,li1,115.9200,103.3600,1.799969
FILLER_36_195,VPWR,li1,92.6900,103.3600,1.799976
FILLER_36_191,VPWR,li1,91.5400,103.3600,1.799976
FILLER_36_179,VPWR,li1,87.8600,103.3600,1.799978
FILLER_36_167,VPWR,li1,82.3400,103.3600,1.799981
FILLER_36_153,VPWR,li1,73.3700,103.3600,1.799986
FILLER_36_141,VPWR,li1,70.3800,103.3600,1.799988
FILLER_36_139,VPWR,li1,66.9300,103.3600,1.799991
FILLER_36_133,VPWR,li1,65.3200,103.3600,1.799991
FILLER_36_121,VPWR,li1,61.1800,103.3600,1.799993
FILLER_36_109,VPWR,li1,55.6600,103.3600,1.799996
FILLER_36_97,VPWR,li1,50.1400,103.3600,1.799996
FILLER_36_85,VPWR,li1,44.6200,103.3600,1.799996
FILLER_36_83,VPWR,li1,41.1700,103.3600,1.799997
FILLER_36_77,VPWR,li1,39.5600,103.3600,1.799997
FILLER_36_65,VPWR,li1,35.4200,103.3600,1.799997
FILLER_36_53,VPWR,li1,29.9000,103.3600,1.799998
FILLER_36_41,VPWR,li1,24.3800,103.3600,1.799999
FILLER_36_29,VPWR,li1,18.8600,103.3600,1.799999
FILLER_36_27,VPWR,li1,15.4100,103.3600,1.799999
FILLER_36_15,VPWR,li1,12.4200,103.3600,1.799999
FILLER_36_3,VPWR,li1,6.9000,103.3600,1.799999
FILLER_35_329,VPWR,li1,155.4800,97.9200,1.799992
FILLER_35_317,VPWR,li1,151.3400,97.9200,1.799992
FILLER_35_305,VPWR,li1,145.8200,97.9200,1.799992
FILLER_35_293,VPWR,li1,140.3000,97.9200,1.799992
FILLER_35_281,VPWR,li1,134.7800,97.9200,1.799992
FILLER_35_279,VPWR,li1,131.3300,97.9200,1.799988
FILLER_35_273,VPWR,li1,129.7200,97.9200,1.799988
FILLER_35_261,VPWR,li1,125.5800,97.9200,1.799985
FILLER_35_237,VPWR,li1,112.7000,97.9200,1.799981
FILLER_35_225,VPWR,li1,109.0200,97.9200,1.799983
FILLER_35_223,VPWR,li1,105.5700,97.9200,1.799985
FILLER_35_215,VPWR,li1,103.5000,97.9200,1.799986
FILLER_35_203,VPWR,li1,98.9000,97.9200,1.799989
FILLER_35_177,VPWR,li1,84.8700,97.9200,1.799989
FILLER_35_169,VPWR,li1,82.3400,97.9200,1.799990
FILLER_35_167,VPWR,li1,79.8100,97.9200,1.799991
FILLER_35_161,VPWR,li1,78.2000,97.9200,1.799991
FILLER_35_149,VPWR,li1,74.0600,97.9200,1.799992
FILLER_35_137,VPWR,li1,68.5400,97.9200,1.799994
FILLER_35_125,VPWR,li1,63.0200,97.9200,1.799996
FILLER_35_113,VPWR,li1,57.5000,97.9200,1.799997
FILLER_35_111,VPWR,li1,54.0500,97.9200,1.799998
FILLER_35_105,VPWR,li1,52.4400,97.9200,1.799998
FILLER_35_93,VPWR,li1,48.3000,97.9200,1.799998
FILLER_35_81,VPWR,li1,42.7800,97.9200,1.799998
FILLER_35_69,VPWR,li1,37.2600,97.9200,1.799998
FILLER_35_57,VPWR,li1,31.7400,97.9200,1.799999
FILLER_35_55,VPWR,li1,28.2900,97.9200,1.799999
FILLER_35_51,VPWR,li1,27.1400,97.9200,1.799999
FILLER_35_39,VPWR,li1,23.4600,97.9200,1.799999
FILLER_35_27,VPWR,li1,17.9400,97.9200,1.799999
FILLER_35_15,VPWR,li1,12.4200,97.9200,1.799999
FILLER_35_3,VPWR,li1,6.9000,97.9200,1.799999
FILLER_34_333,VPWR,li1,156.4000,97.9200,1.799992
FILLER_34_321,VPWR,li1,153.1800,97.9200,1.799992
FILLER_34_309,VPWR,li1,147.6600,97.9200,1.799992
FILLER_34_307,VPWR,li1,144.2100,97.9200,1.799992
FILLER_34_301,VPWR,li1,142.6000,97.9200,1.799992
FILLER_34_289,VPWR,li1,138.4600,97.9200,1.799992
FILLER_34_277,VPWR,li1,132.9400,97.9200,1.799990
FILLER_34_265,VPWR,li1,127.4200,97.9200,1.799986
FILLER_34_253,VPWR,li1,121.9000,97.9200,1.799982
FILLER_34_251,VPWR,li1,118.4500,97.9200,1.799978
FILLER_34_245,VPWR,li1,116.8400,97.9200,1.799978
FILLER_34_233,VPWR,li1,112.7000,97.9200,1.799981
FILLER_34_221,VPWR,li1,107.1800,97.9200,1.799985
FILLER_34_209,VPWR,li1,101.6600,97.9200,1.799988
FILLER_34_197,VPWR,li1,96.1400,97.9200,1.799991
FILLER_34_184,VPWR,li1,90.1600,97.9200,1.799989
FILLER_34_153,VPWR,li1,74.9800,97.9200,1.799992
FILLER_34_141,VPWR,li1,70.3800,97.9200,1.799993
FILLER_34_139,VPWR,li1,66.9300,97.9200,1.799995
FILLER_34_133,VPWR,li1,65.3200,97.9200,1.799995
FILLER_34_121,VPWR,li1,61.1800,97.9200,1.799996
FILLER_34_109,VPWR,li1,55.6600,97.9200,1.799998
FILLER_34_97,VPWR,li1,50.1400,97.9200,1.799998
FILLER_34_85,VPWR,li1,44.6200,97.9200,1.799998
FILLER_34_83,VPWR,li1,41.1700,97.9200,1.799998
FILLER_34_77,VPWR,li1,39.5600,97.9200,1.799998
FILLER_34_65,VPWR,li1,35.4200,97.9200,1.799999
FILLER_34_53,VPWR,li1,29.9000,97.9200,1.799999
FILLER_34_41,VPWR,li1,24.3800,97.9200,1.799999
FILLER_34_29,VPWR,li1,18.8600,97.9200,1.799999
FILLER_34_27,VPWR,li1,15.4100,97.9200,1.799999
FILLER_34_15,VPWR,li1,12.4200,97.9200,1.799999
FILLER_34_3,VPWR,li1,6.9000,97.9200,1.799999
FILLER_33_329,VPWR,li1,155.4800,92.4800,1.800000
FILLER_33_317,VPWR,li1,151.3400,92.4800,1.800000
FILLER_33_305,VPWR,li1,145.8200,92.4800,1.800000
FILLER_33_293,VPWR,li1,140.3000,92.4800,1.800000
FILLER_33_281,VPWR,li1,134.7800,92.4800,1.800000
FILLER_33_279,VPWR,li1,131.3300,92.4800,1.800000
FILLER_33_273,VPWR,li1,129.7200,92.4800,1.800000
FILLER_33_261,VPWR,li1,125.5800,92.4800,1.800000
FILLER_33_249,VPWR,li1,120.0600,92.4800,1.800000
FILLER_33_237,VPWR,li1,114.5400,92.4800,1.800000
FILLER_33_225,VPWR,li1,109.0200,92.4800,1.800000
FILLER_33_223,VPWR,li1,105.5700,92.4800,1.800000
FILLER_33_217,VPWR,li1,103.9600,92.4800,1.800000
FILLER_33_205,VPWR,li1,99.8200,92.4800,1.800000
FILLER_33_193,VPWR,li1,94.3000,92.4800,1.800000
FILLER_33_181,VPWR,li1,88.7800,92.4800,1.800000
FILLER_33_169,VPWR,li1,83.2600,92.4800,1.800000
FILLER_33_167,VPWR,li1,79.8100,92.4800,1.800000
FILLER_33_161,VPWR,li1,78.2000,92.4800,1.800000
FILLER_33_149,VPWR,li1,74.0600,92.4800,1.800000
FILLER_33_137,VPWR,li1,68.5400,92.4800,1.800000
FILLER_33_125,VPWR,li1,63.0200,92.4800,1.800000
FILLER_33_113,VPWR,li1,57.5000,92.4800,1.800000
FILLER_33_111,VPWR,li1,54.0500,92.4800,1.800000
FILLER_33_105,VPWR,li1,52.4400,92.4800,1.800000
FILLER_33_93,VPWR,li1,48.3000,92.4800,1.800000
FILLER_33_81,VPWR,li1,42.7800,92.4800,1.800000
FILLER_33_69,VPWR,li1,37.2600,92.4800,1.800000
FILLER_33_57,VPWR,li1,31.7400,92.4800,1.800000
FILLER_33_55,VPWR,li1,28.2900,92.4800,1.800000
FILLER_33_51,VPWR,li1,27.1400,92.4800,1.800000
FILLER_33_39,VPWR,li1,23.4600,92.4800,1.800000
FILLER_33_27,VPWR,li1,17.9400,92.4800,1.800000
FILLER_33_15,VPWR,li1,12.4200,92.4800,1.800000
FILLER_33_3,VPWR,li1,6.9000,92.4800,1.800000
FILLER_32_333,VPWR,li1,156.4000,92.4800,1.800000
FILLER_32_321,VPWR,li1,153.1800,92.4800,1.800000
FILLER_32_309,VPWR,li1,147.6600,92.4800,1.800000
FILLER_32_307,VPWR,li1,144.2100,92.4800,1.800000
FILLER_32_301,VPWR,li1,142.6000,92.4800,1.800000
FILLER_32_289,VPWR,li1,138.4600,92.4800,1.800000
FILLER_32_277,VPWR,li1,132.9400,92.4800,1.800000
FILLER_32_265,VPWR,li1,127.4200,92.4800,1.800000
FILLER_32_253,VPWR,li1,121.9000,92.4800,1.800000
FILLER_32_251,VPWR,li1,118.4500,92.4800,1.800000
FILLER_32_245,VPWR,li1,116.8400,92.4800,1.800000
FILLER_32_233,VPWR,li1,112.7000,92.4800,1.800000
FILLER_32_221,VPWR,li1,107.1800,92.4800,1.800000
FILLER_32_209,VPWR,li1,101.6600,92.4800,1.800000
FILLER_32_197,VPWR,li1,96.1400,92.4800,1.800000
FILLER_32_195,VPWR,li1,92.6900,92.4800,1.800000
FILLER_32_189,VPWR,li1,91.0800,92.4800,1.800000
FILLER_32_177,VPWR,li1,86.9400,92.4800,1.800000
FILLER_32_165,VPWR,li1,81.4200,92.4800,1.800000
FILLER_32_153,VPWR,li1,75.9000,92.4800,1.800000
FILLER_32_141,VPWR,li1,70.3800,92.4800,1.800000
FILLER_32_139,VPWR,li1,66.9300,92.4800,1.800000
FILLER_32_133,VPWR,li1,65.3200,92.4800,1.800000
FILLER_32_121,VPWR,li1,61.1800,92.4800,1.800000
FILLER_32_109,VPWR,li1,55.6600,92.4800,1.800000
FILLER_32_97,VPWR,li1,50.1400,92.4800,1.800000
FILLER_32_85,VPWR,li1,44.6200,92.4800,1.800000
FILLER_32_83,VPWR,li1,41.1700,92.4800,1.800000
FILLER_32_77,VPWR,li1,39.5600,92.4800,1.800000
FILLER_32_65,VPWR,li1,35.4200,92.4800,1.800000
FILLER_32_53,VPWR,li1,29.9000,92.4800,1.800000
FILLER_32_41,VPWR,li1,24.3800,92.4800,1.800000
FILLER_32_29,VPWR,li1,18.8600,92.4800,1.800000
FILLER_32_27,VPWR,li1,15.4100,92.4800,1.800000
FILLER_32_15,VPWR,li1,12.4200,92.4800,1.800000
FILLER_32_3,VPWR,li1,6.9000,92.4800,1.800000
FILLER_31_329,VPWR,li1,155.4800,87.0400,1.800000
FILLER_31_317,VPWR,li1,151.3400,87.0400,1.800000
FILLER_31_305,VPWR,li1,145.8200,87.0400,1.800000
FILLER_31_293,VPWR,li1,140.3000,87.0400,1.800000
FILLER_31_281,VPWR,li1,134.7800,87.0400,1.800000
FILLER_31_279,VPWR,li1,131.3300,87.0400,1.800000
FILLER_31_273,VPWR,li1,129.7200,87.0400,1.800000
FILLER_31_261,VPWR,li1,125.5800,87.0400,1.800000
FILLER_31_249,VPWR,li1,120.0600,87.0400,1.800000
FILLER_31_237,VPWR,li1,114.5400,87.0400,1.800000
FILLER_31_225,VPWR,li1,109.0200,87.0400,1.800000
FILLER_31_223,VPWR,li1,105.5700,87.0400,1.800000
FILLER_31_217,VPWR,li1,103.9600,87.0400,1.800000
FILLER_31_205,VPWR,li1,99.8200,87.0400,1.800000
FILLER_31_193,VPWR,li1,94.3000,87.0400,1.800000
FILLER_31_181,VPWR,li1,88.7800,87.0400,1.800000
FILLER_31_169,VPWR,li1,83.2600,87.0400,1.800000
FILLER_31_167,VPWR,li1,79.8100,87.0400,1.800000
FILLER_31_161,VPWR,li1,78.2000,87.0400,1.800000
FILLER_31_149,VPWR,li1,74.0600,87.0400,1.800000
FILLER_31_137,VPWR,li1,68.5400,87.0400,1.800000
FILLER_31_125,VPWR,li1,63.0200,87.0400,1.800000
FILLER_31_113,VPWR,li1,57.5000,87.0400,1.800000
FILLER_31_111,VPWR,li1,54.0500,87.0400,1.800000
FILLER_31_105,VPWR,li1,52.4400,87.0400,1.800000
FILLER_31_93,VPWR,li1,48.3000,87.0400,1.800000
FILLER_31_81,VPWR,li1,42.7800,87.0400,1.800000
FILLER_31_69,VPWR,li1,37.2600,87.0400,1.800000
FILLER_31_57,VPWR,li1,31.7400,87.0400,1.800000
FILLER_31_55,VPWR,li1,28.2900,87.0400,1.800000
FILLER_31_51,VPWR,li1,27.1400,87.0400,1.800000
FILLER_31_39,VPWR,li1,23.4600,87.0400,1.800000
FILLER_31_27,VPWR,li1,17.9400,87.0400,1.800000
FILLER_31_15,VPWR,li1,12.4200,87.0400,1.800000
FILLER_31_3,VPWR,li1,6.9000,87.0400,1.800000
FILLER_30_333,VPWR,li1,156.4000,87.0400,1.800000
FILLER_30_321,VPWR,li1,153.1800,87.0400,1.800000
FILLER_30_309,VPWR,li1,147.6600,87.0400,1.800000
FILLER_30_307,VPWR,li1,144.2100,87.0400,1.800000
FILLER_30_301,VPWR,li1,142.6000,87.0400,1.800000
FILLER_30_289,VPWR,li1,138.4600,87.0400,1.800000
FILLER_30_277,VPWR,li1,132.9400,87.0400,1.800000
FILLER_30_265,VPWR,li1,127.4200,87.0400,1.800000
FILLER_30_253,VPWR,li1,121.9000,87.0400,1.800000
FILLER_30_251,VPWR,li1,118.4500,87.0400,1.800000
FILLER_30_245,VPWR,li1,116.8400,87.0400,1.800000
FILLER_30_233,VPWR,li1,112.7000,87.0400,1.800000
FILLER_30_221,VPWR,li1,107.1800,87.0400,1.800000
FILLER_30_209,VPWR,li1,101.6600,87.0400,1.800000
FILLER_30_197,VPWR,li1,96.1400,87.0400,1.800000
FILLER_30_195,VPWR,li1,92.6900,87.0400,1.800000
FILLER_30_189,VPWR,li1,91.0800,87.0400,1.800000
FILLER_30_177,VPWR,li1,86.9400,87.0400,1.800000
FILLER_30_165,VPWR,li1,81.4200,87.0400,1.800000
FILLER_30_153,VPWR,li1,75.9000,87.0400,1.800000
FILLER_30_141,VPWR,li1,70.3800,87.0400,1.800000
FILLER_30_139,VPWR,li1,66.9300,87.0400,1.800000
FILLER_30_133,VPWR,li1,65.3200,87.0400,1.800000
FILLER_30_121,VPWR,li1,61.1800,87.0400,1.800000
FILLER_30_109,VPWR,li1,55.6600,87.0400,1.800000
FILLER_30_97,VPWR,li1,50.1400,87.0400,1.800000
FILLER_30_85,VPWR,li1,44.6200,87.0400,1.800000
FILLER_30_83,VPWR,li1,41.1700,87.0400,1.800000
FILLER_30_77,VPWR,li1,39.5600,87.0400,1.800000
FILLER_30_65,VPWR,li1,35.4200,87.0400,1.800000
FILLER_30_53,VPWR,li1,29.9000,87.0400,1.800000
FILLER_30_41,VPWR,li1,24.3800,87.0400,1.800000
FILLER_30_29,VPWR,li1,18.8600,87.0400,1.800000
FILLER_30_27,VPWR,li1,15.4100,87.0400,1.800000
FILLER_30_15,VPWR,li1,12.4200,87.0400,1.800000
FILLER_30_3,VPWR,li1,6.9000,87.0400,1.800000
FILLER_29_329,VPWR,li1,155.4800,81.6000,1.800000
FILLER_29_317,VPWR,li1,151.3400,81.6000,1.800000
FILLER_29_305,VPWR,li1,145.8200,81.6000,1.800000
FILLER_29_293,VPWR,li1,140.3000,81.6000,1.800000
FILLER_29_281,VPWR,li1,134.7800,81.6000,1.800000
FILLER_29_279,VPWR,li1,131.3300,81.6000,1.800000
FILLER_29_273,VPWR,li1,129.7200,81.6000,1.800000
FILLER_29_261,VPWR,li1,125.5800,81.6000,1.800000
FILLER_29_249,VPWR,li1,120.0600,81.6000,1.800000
FILLER_29_237,VPWR,li1,114.5400,81.6000,1.800000
FILLER_29_225,VPWR,li1,109.0200,81.6000,1.800000
FILLER_29_223,VPWR,li1,105.5700,81.6000,1.800000
FILLER_29_217,VPWR,li1,103.9600,81.6000,1.800000
FILLER_29_205,VPWR,li1,99.8200,81.6000,1.800000
FILLER_29_193,VPWR,li1,94.3000,81.6000,1.800000
FILLER_29_181,VPWR,li1,88.7800,81.6000,1.800000
FILLER_29_169,VPWR,li1,83.2600,81.6000,1.800000
FILLER_29_167,VPWR,li1,79.8100,81.6000,1.800000
FILLER_29_161,VPWR,li1,78.2000,81.6000,1.800000
FILLER_29_149,VPWR,li1,74.0600,81.6000,1.800000
FILLER_29_137,VPWR,li1,68.5400,81.6000,1.800000
FILLER_29_125,VPWR,li1,63.0200,81.6000,1.800000
FILLER_29_113,VPWR,li1,57.5000,81.6000,1.800000
FILLER_29_111,VPWR,li1,54.0500,81.6000,1.800000
FILLER_29_105,VPWR,li1,52.4400,81.6000,1.800000
FILLER_29_93,VPWR,li1,48.3000,81.6000,1.800000
FILLER_29_81,VPWR,li1,42.7800,81.6000,1.800000
FILLER_29_69,VPWR,li1,37.2600,81.6000,1.800000
FILLER_29_57,VPWR,li1,31.7400,81.6000,1.800000
FILLER_29_55,VPWR,li1,28.2900,81.6000,1.800000
FILLER_29_51,VPWR,li1,27.1400,81.6000,1.800000
FILLER_29_39,VPWR,li1,23.4600,81.6000,1.800000
FILLER_29_27,VPWR,li1,17.9400,81.6000,1.800000
FILLER_29_15,VPWR,li1,12.4200,81.6000,1.800000
FILLER_29_3,VPWR,li1,6.9000,81.6000,1.800000
FILLER_28_333,VPWR,li1,156.4000,81.6000,1.800000
FILLER_28_321,VPWR,li1,153.1800,81.6000,1.800000
FILLER_28_309,VPWR,li1,147.6600,81.6000,1.800000
FILLER_28_307,VPWR,li1,144.2100,81.6000,1.800000
FILLER_28_301,VPWR,li1,142.6000,81.6000,1.800000
FILLER_28_289,VPWR,li1,138.4600,81.6000,1.800000
FILLER_28_277,VPWR,li1,132.9400,81.6000,1.800000
FILLER_28_265,VPWR,li1,127.4200,81.6000,1.800000
FILLER_28_253,VPWR,li1,121.9000,81.6000,1.800000
FILLER_28_251,VPWR,li1,118.4500,81.6000,1.800000
FILLER_28_245,VPWR,li1,116.8400,81.6000,1.800000
FILLER_28_233,VPWR,li1,112.7000,81.6000,1.800000
FILLER_28_221,VPWR,li1,107.1800,81.6000,1.800000
FILLER_28_209,VPWR,li1,101.6600,81.6000,1.800000
FILLER_28_197,VPWR,li1,96.1400,81.6000,1.800000
FILLER_28_195,VPWR,li1,92.6900,81.6000,1.800000
FILLER_28_189,VPWR,li1,91.0800,81.6000,1.800000
FILLER_28_177,VPWR,li1,86.9400,81.6000,1.800000
FILLER_28_165,VPWR,li1,81.4200,81.6000,1.800000
FILLER_28_153,VPWR,li1,75.9000,81.6000,1.800000
FILLER_28_141,VPWR,li1,70.3800,81.6000,1.800000
FILLER_28_139,VPWR,li1,66.9300,81.6000,1.800000
FILLER_28_133,VPWR,li1,65.3200,81.6000,1.800000
FILLER_28_121,VPWR,li1,61.1800,81.6000,1.800000
FILLER_28_109,VPWR,li1,55.6600,81.6000,1.800000
FILLER_28_97,VPWR,li1,50.1400,81.6000,1.800000
FILLER_28_85,VPWR,li1,44.6200,81.6000,1.800000
FILLER_28_83,VPWR,li1,41.1700,81.6000,1.800000
FILLER_28_77,VPWR,li1,39.5600,81.6000,1.800000
FILLER_28_65,VPWR,li1,35.4200,81.6000,1.800000
FILLER_28_53,VPWR,li1,29.9000,81.6000,1.800000
FILLER_28_41,VPWR,li1,24.3800,81.6000,1.800000
FILLER_28_29,VPWR,li1,18.8600,81.6000,1.800000
FILLER_28_27,VPWR,li1,15.4100,81.6000,1.800000
FILLER_28_15,VPWR,li1,12.4200,81.6000,1.800000
FILLER_28_3,VPWR,li1,6.9000,81.6000,1.800000
FILLER_27_329,VPWR,li1,155.4800,76.1600,1.800000
FILLER_27_317,VPWR,li1,151.3400,76.1600,1.800000
FILLER_27_305,VPWR,li1,145.8200,76.1600,1.800000
FILLER_27_293,VPWR,li1,140.3000,76.1600,1.800000
FILLER_27_281,VPWR,li1,134.7800,76.1600,1.800000
FILLER_27_279,VPWR,li1,131.3300,76.1600,1.800000
FILLER_27_273,VPWR,li1,129.7200,76.1600,1.800000
FILLER_27_261,VPWR,li1,125.5800,76.1600,1.800000
FILLER_27_249,VPWR,li1,120.0600,76.1600,1.800000
FILLER_27_237,VPWR,li1,114.5400,76.1600,1.800000
FILLER_27_225,VPWR,li1,109.0200,76.1600,1.800000
FILLER_27_223,VPWR,li1,105.5700,76.1600,1.800000
FILLER_27_217,VPWR,li1,103.9600,76.1600,1.800000
FILLER_27_205,VPWR,li1,99.8200,76.1600,1.800000
FILLER_27_193,VPWR,li1,94.3000,76.1600,1.800000
FILLER_27_181,VPWR,li1,88.7800,76.1600,1.800000
FILLER_27_169,VPWR,li1,83.2600,76.1600,1.800000
FILLER_27_167,VPWR,li1,79.8100,76.1600,1.800000
FILLER_27_161,VPWR,li1,78.2000,76.1600,1.800000
FILLER_27_149,VPWR,li1,74.0600,76.1600,1.800000
FILLER_27_137,VPWR,li1,68.5400,76.1600,1.800000
FILLER_27_125,VPWR,li1,63.0200,76.1600,1.800000
FILLER_27_113,VPWR,li1,57.5000,76.1600,1.800000
FILLER_27_111,VPWR,li1,54.0500,76.1600,1.800000
FILLER_27_105,VPWR,li1,52.4400,76.1600,1.800000
FILLER_27_93,VPWR,li1,48.3000,76.1600,1.800000
FILLER_27_81,VPWR,li1,42.7800,76.1600,1.800000
FILLER_27_69,VPWR,li1,37.2600,76.1600,1.800000
FILLER_27_57,VPWR,li1,31.7400,76.1600,1.800000
FILLER_27_55,VPWR,li1,28.2900,76.1600,1.800000
FILLER_27_51,VPWR,li1,27.1400,76.1600,1.800000
FILLER_27_39,VPWR,li1,23.4600,76.1600,1.800000
FILLER_27_27,VPWR,li1,17.9400,76.1600,1.800000
FILLER_27_15,VPWR,li1,12.4200,76.1600,1.800000
FILLER_27_3,VPWR,li1,6.9000,76.1600,1.800000
FILLER_26_333,VPWR,li1,156.4000,76.1600,1.800000
FILLER_26_321,VPWR,li1,153.1800,76.1600,1.800000
FILLER_26_309,VPWR,li1,147.6600,76.1600,1.800000
FILLER_26_307,VPWR,li1,144.2100,76.1600,1.800000
FILLER_26_301,VPWR,li1,142.6000,76.1600,1.800000
FILLER_26_289,VPWR,li1,138.4600,76.1600,1.800000
FILLER_26_277,VPWR,li1,132.9400,76.1600,1.800000
FILLER_26_265,VPWR,li1,127.4200,76.1600,1.800000
FILLER_26_253,VPWR,li1,121.9000,76.1600,1.800000
FILLER_26_251,VPWR,li1,118.4500,76.1600,1.800000
FILLER_26_245,VPWR,li1,116.8400,76.1600,1.800000
FILLER_26_233,VPWR,li1,112.7000,76.1600,1.800000
FILLER_26_221,VPWR,li1,107.1800,76.1600,1.800000
FILLER_26_209,VPWR,li1,101.6600,76.1600,1.800000
FILLER_26_197,VPWR,li1,96.1400,76.1600,1.800000
FILLER_26_195,VPWR,li1,92.6900,76.1600,1.800000
FILLER_26_189,VPWR,li1,91.0800,76.1600,1.800000
FILLER_26_177,VPWR,li1,86.9400,76.1600,1.800000
FILLER_26_165,VPWR,li1,81.4200,76.1600,1.800000
FILLER_26_153,VPWR,li1,75.9000,76.1600,1.800000
FILLER_26_141,VPWR,li1,70.3800,76.1600,1.800000
FILLER_26_139,VPWR,li1,66.9300,76.1600,1.800000
